WasEditedForGame,Key:AttackName,Category,ElementType,Frequency,Range,AttackCategory,NumOfTargets,NumOfTurns,AC,Damage,AttackEffects,ExtraAffectType,ExtraAffectResult,LengthOfExtraAffect,AccuracyCheckBonus,AccuracyBonusType,AccuracyBonusResult,LengthOfBonusAffect,FullRangeDescription,ContestStats,ContributedBy
0,Roost,Effect,Flying,Center,Self,, No Target,,0,-,The user regains HP equal to half of its full HP. The user looses any resistances or immunities to Ground-type Moves until the end of their next turn.,,,,,,,,"Self, No Target",Cool - None - Torrential Appeal,
0,Sky Drop,Physical,Flying,Center,Melee,, 1 Target,,3,2d10+8,"Sky Drop can’t target a Pokemon who is more then 2 Weight Classes higher then the user. Once you declare the use of Sky Drop, the user and target are moved 25-meters into the air, the Target is Trapped and then the user’s turn ends. On your next turn, shift while in the air, lower both the user and the target’s heights back to the ground, then use Sky Drop’s damage and the target is no longer Trapped. This move does not damage Flying type pokemon. For Pokemon users, the second turn is their Trainer’s Command Action, unless the Trainer is unconscious, in which case the Pokemon acts on its own, finishing Sky Drop.",,,,,,,,"Melee, 1 Target",Smart - 1d4 - Special Attention,
0,Astonish,Physical,Ghost,EOT,Melee,, 1 Target,,2,1d10+4,Astonish Flinches the target on 18-20 during Accuracy Check.,,,,18,,Flinches,,"Melee, 1 Target",Smart - 3d4 - No Effect,
0,Hex,Special,Ghost,Battle,Ranged (8),, 1 Target,,2,2d8+6,"If the target has a status affliction, Hex deals 4d12+16 instead for Damage Dice Roll.",,,,,,,,"Ranged (8), 1 Target",Smart - 2d4 - Incentives,
0,Lick,Physical,Ghost,At-Will,Melee,, 1 Target,,2,1d6+3,Lick Paralyzes the target on 15-20 during Accuracy Check.,,,,,,,,"Melee, 1 Target",Tough - None - Inversed Appeal,
0,Night Shade,Special,Ghost,Center,Ranged (8),, 1 Target,,2,-,The target loses HP equal to the level of Night Shade’s user. Do not apply weakness or resistance. Do not apply stats.,,,,,,,,"Ranged (8), 1 Target",Smart - 3d4 - No Effect,
0,Nightmare,Effect,Ghost,EOT,Melee,, 1 Target,,2,-,"Nightmare can only hit Legal Targets that are Asleep. Nightmare gives a special affliction, Bad Sleep. Bad Sleep makes a target lose ¼ of its full HP per turn while it is Badly Sleeping. When the target wakes up, they are cured of Bad Sleep.",,,,,,,,"Melee, 1 Target",Smart - 2d4 - Excitement,
0,Shadow Ball,Special,Ghost,EOT,Ranged (10),, 1 Target,,2,3d10+12,Shadow Ball lowers the foe’s Special Defense 1 Combat Stage on 17-20 during Accuracy Check.,,,,,,,,"Ranged (10), 1 Target",Smart - 2d4 - Round Starter,
0,Shadow Force,Physical,Ghost,Center,Melee,, 1 Target,,2,5d12+18,"Once you declare the use of Shadow Force, the user is removed from the field and the user’s turn ends. On the next turn, Shadow Force’s user appears adjacent to any target, ignoring Speed Capabilities, and then uses Shadow Force’s damage. For Pokemon users, the second turn is their Trainer’s Command Action, unless the Trainer is unconscious, in which case the Pokemon acts on its own, finishing Shadow Force.",,,,,,,,"Melee, 1 Target",Smart - 2d4 - Seen Nothing Yet,
0,Shadow Punch,Physical,Ghost,EOT,Ranged (6),, 1 Target,,0,2d10+8,Shadow Punch cannot miss.,,,,,,,,"Ranged (6), 1 Target",Smart - 2d4 - Round Starter,
0,Spite,Effect,Ghost,Battle,Ranged (15),, 1 Target,,2,-,Spite lowers the target’s last move’s Frequency for the remainder of the encounter. EOT Frequency Moves are changed into Battle Frequency. At-Will Frequency Moves are changed into EOT Frequency. Spite may not target the same target’s Move more then once per encounter.,,,,,,,,"Ranged (15), 1 Target",Tough - 2d4 - Excitement,
0,Absorb,Special,Grass,At-Will,Melee,, 1 Target,,2,1d6+3,"After the target takes damage, the user gains HP equal to half of the damage they dealt to the target.",,,,,,,,"Melee, 1 Target",Smart - 1d4 - Good Show!,
0,Aromatherapy,Effect,Grass,Battle,Ranged (10),, 1 Target,,2,-,The target has 1 status effect of their choice removed. Aromatherapy cannot miss.,,,,,,,,"Ranged (10), 1 Target",Smart - None - Reflective Appeal,
0,Cotton Guard,Effect,Grass,Battle,Self,, No Target,,0,-,Raise the user’s Defense 3 Combat Stages.,,,,,,,,"Self, No Target",Cute - None - Get Ready!,
0,Energy Ball,Special,Grass,EOT,Ranged (8),, 1 Target,,2,3d10+12,Energy Ball lowers the foe’s Special Defense 1 Combat Stage on 17-20 during Accuracy Check.,,,,,,,,"Ranged (8), 1 Target",Beauty - 2d4 - Round Starter,
0,Giga Drain,Special,Grass,Battle,Ranged (4),, 1 Target,,2,3d10+12,"After the target takes damage, the user gains HP equal to half of the damage they dealt to the target.",,,,,,,,"Ranged (4), 1 Target",Smart - 1d4 - Good Show!,
0,Horn Leech,Physical,Grass,Battle,Melee,, 1 Target,,2,3d10+12,"After the target takes damage, the user gains HP equal to half of the damage they dealt to the target.",,,,,,,,"Melee, 1 Target",Smart - 1d4 - Good Show!,
0,Leech Seed,Effect,Grass,Center,Ranged (6),, 1 Target,,4,-,"At the beginning of each of the target’s turns, Leech Seed’s target loses 1/8th of their full HP. Do not apply weakness or resistance to the HP lost. Do not apply stats to the HP lost. Leech Seed’s user then gains HP equal to the amount the target lost. Leech Seed lasts until the target faints or is returned to a Poke Ball. Leech Seed cannot hit a Grass type Pokemon.",,,,,,,,"Ranged (6), 1 Target",Smart - None - Torrential Appeal,
0,Magical Leaf,Special,Grass,EOT,Ranged (10),, 1 Target,,0,2d10+8,Magical Leaf cannot miss.,,,,,,,,"Ranged (10), 1 Target",Beauty - 2d4 - Round Starter,
0,Mega Drain,Special,Grass,EOT,Melee,, 1 Target,,2,1d12+6,"After the target takes damage, the user gains HP equal to half of the damage they dealt to the target.",,,,,,,,"Melee, 1 Target",Smart - 1d4 - Good Show!,
0,Needle Arm,Physical,Grass,EOT,Melee,, 1 Target,,2,2d10+8,Needle Arm Flinches the target on 15-20 during Accuracy Check.,,,,15,,Flinches,,"Melee, 1 Target",Smart - 3d4 - No Effect,
0,Power Whip,Physical,Grass,Battle,Ranged (10),, 1 Target,,5,5d12+18,*Grants: Threaded,,,,,,,,"Ranged (10), 1 Target",Beauty - 3d4 - No Effect,
0,Razor Leaf,Physical,Grass,At-Will,Ranged (10),, 1 Target,,4,2d10+8,Razor Leaf is a Critical Hit on 18-20 during Accuracy Check.,,,,,,,,"Ranged (10), 1 Target",Cool - 3d4 - No Effect,
0,Spore,Effect,Grass,Center,Ranged (6),, 1 Target,,0,-,The target falls Asleep.,,,,,,,,"Ranged (6), 1 Target",Beauty - 2d4 - Get Ready!,
0,Synthesis,Effect,Grass,Center,Self,, No Target,,0,-,"The user regains HP equal to half of its full HP. If it is Sunny, the user gains 2/3 of its full HP. If it is Rainy, Sand Storming or Hailing the user gains ¼ of their full HP. *Grants: Sprouter",,,,,,,,"Self, No Target",Smart - None - Reflective Appeal,
0,Vine Whip,Physical,Grass,At-Will,Ranged (10),, 1 Target,,2,1d12+6,*Grants: Threaded,,,,,,,,"Ranged (10), 1 Target",Cool - 3d4 - No Effect,
0,Worry Seed,Effect,Grass,Battle,Ranged (8),, 1 Target,,2,-,"The target’s Ability is replaced with Insomnia. If the target has multiple Abilities, Worry Seed only replaces one.",,,,,,,,"Ranged (8), 1 Target",Beauty - 2d4 - Excitement,
0,Bone Club,Physical,Ground,EOT,Melee,, 1 Target,,5,3d8+10,Bone Club Flinches the target on 18-20 during Accuracy Check.,,,,18,,Flinches,,"Melee, 1 Target",Tough - 3d4 - No Effect,
0,Drill Run,Physical,Ground,EOT,Melee,, 1 Target,,3,3d10+12,Drill Run is a Critical Hit on 18-20 during Accuracy Check.,,,,,,,,"Melee, 1 Target",Cool - 3d4 - No Effect,
0,Frost Breath,Special,Ice,Battle,Ranged (2),, 1 Target,,4,20,Frost Breath is a Critical Hit.,,,,,,,,"Ranged (2), 1 Target",Beauty - 3d4 - No Effect,
0,Glaciate,Special,Ice,Battle,Ranged (5),, 1 Target,,3,3d8+10,"Glaciate creates a 5-meter Burst. All Legal Targets have their Speed lowered 1 Combat Stage. On a roll of 11-20 during Accuracy Check, all Legal Targets on the ground are Trapped and cannot shift for 2 rounds.",,,,,,,,"Ranged (5), 1 Target",Beauty - 3d4 - No Effect,
0,Ice Fang,Physical,Ice,EOT,Melee,, 1 Target,,3,3d8+10,"Ice Fang Freezes or Flinches on 18-19 during Accuracy Check; flip a coin to determine whether the foe gets Frozen or Flinches. On 20 during Accuracy Check, the foe is Frozen and Flinches.",,,,18,,Flinches,,"Melee, 1 Target",Cool - 3d4 - No Effect,
0,Ice Punch,Physical,Ice,EOT,Melee,, 1 Target,,2,3d10+12,Ice Punch Freezes the target on 19-20 during Accuracy Check.,,,,,,,,"Melee, 1 Target",Beauty - 2d4 - Round Starter,
0,Icicle Crash,Physical,Ice,Battle,Ranged (6),, 1 Target,,4,3d12+14,Icicle Crash Flinches the target on 15-20 during Accuracy Check.,,,,15,,Flinches,,"Ranged (6), 1 Target",Tough - 3d4 - No Effect,
0,Acupressure,Effect,Normal,EOT,Melee,, 1 Target or Target Self,,2,-,"Roll 1d6. On a result of 1, raise the target’s Attack 2 Combat Stages. On a result of 2, raise the target’s Defense 2 Combat Stages. On a result of 3, raise the target’s Special Attack 2 Combat Stages. On a result of 4, raise the target’s Special Defense 2 Combat Stages. On a result of 5, raise the target’s Speed 2 Combat Stages. On a result of 6, the target needs -2 to hit during Accuracy Checks.",,,,,,,,"Melee, 1 Target or Target Self",Cool - None - Get Ready!,
0,After You,Effect,Normal,Center,Self ,, 1 Target,,0,-,"The target goes first during the next round of combat, ignoring Speed stats. They may not be Interrupted by any Moves that round.",,,,,,,,"Self , 1 Target",Smart - 2d4 - Slow Set,
0,Assist,Effect,Normal,Battle,Self,, No Target,,0,-,Randomly select another pokemon on the user’s roster and then randomly select a Move that Pokemon knows. Assist’s user uses that Move immediatley.,,,,,,,,"Self, No Target",Cute - 2d4 - Scrambler,
0,Attract,Effect,Normal,EOT,Ranged (10),, 1 Target,,2,-,Attract Infatuates the target. Attract may not affect something that is the same gender as the user or something that is genderless.,,,,,,,,"Ranged (10), 1 Target",Cute - 2d4 - Excitement,
0,Baton Pass,Effect,Normal,At-Will,Self,, No Target,,0,-,"The user is replaced with another pokemon from their trainer’s roster. All Combat Stages and Coats on Baton Pass’ user are transferred to the replacement. Baton Pass can ignore Traps, but the replacement is then Trapped.",,,,,,,,"Self, No Target",Cute - None - Inversed Appeal,
0,Belly Drum,Effect,Normal,Battle,Self,, 1 Target,,0,-,Belly Drum’s user loses HP equal to half of its full HP. Do not appliy the user’s stats to the HP lost. Belly Drum sets the user’s Attack to +6 Combat Stages.,,,,,,,,"Self, 1 Target",Cute - None - Get Ready!,
0,Bestow,Effect,Normal,Battle,Ranged (4),, 1 Target,,2,-,"The user gives its held item to the target, unless the target is already holding an item.",,,,,,,,"Ranged (4), 1 Target",Cute - None - Attention Grabber,
0,Body Slam,Physical,Normal,EOT,Melee,, 1 Target,,2,3d12+14,Body Slam Paralyzes the target on 15-20 during Accuracy Check.,,,,,,,,"Melee, 1 Target",Tough - 3d4 - No Effect,
0,Camouflage,Effect,Normal,EOT,Self,, 1 Target,,0,-,"The user changes their Type to match the field. Forests and grassy areas change the user into Grass-Type. Watery areas change the user into Water-Type. Caves and Mountains could change the user into Rock-Type or Ground-Type. An icy terrain would turn the user into Ice- Type. A building may change the user into Steel-Type or Normal-Type. Weather affects what Type the user becomes. Use common sense, if you are having difficult determining what type the user should become, consult the GM. *Grants: Blender",,,,,,,,"Self, 1 Target",Smart - 2d4 - Hold That Thought,
0,Captivate,Effect,Normal,EOT,Ranged (10),, 1 Target,,2,-,Captivate lowers the target’s Special Attack 2 Combat Stages. Captivate may not affect something that is the same gender as the user or something that is genderless.,,,,,,,,"Ranged (10), 1 Target",Beauty - 2d4 - Excitement,
0,Charm,Effect,Normal,EOT,Ranged (10),, 1 Target,,2,-,Charm lowers the target’s Attack 2 Combat Stages.,,,,,,,,"Ranged (10), 1 Target",Cute - 2d4 - Excitement,
0,Chip Away,Physical,Normal,EOT,Melee,, 1 Target,,2,3d8+10,Ignore any changes in the target’s Defense or Special Defense when calculating damage.,,,,,,,,"Melee, 1 Target",Tough - 2d4 - Reliable,
0,Constrict,Physical,Normal,At-Will,Melee,, 1 Target,,2,1d6+1,Constrict lowers the target’s Speed 1 Combat Stage.,,,,,,,,"Melee, 1 Target",Tough - None - Torrential Appeal,
0,Conversion,Effect,Normal,At-Will,Self,, No Target,,0,-,The user becomes the elemental Type of their choice as long as they have a Move that is the same elemental Type until the end of the encounter. Replace all other Types.,,,,,,,,"Self, No Target",Beauty - 1d4 - Catching Up,
0,Conversion2,Effect,Normal,At-Will,Self,, 1 Target,,0,-,The user becomes the elemental Type of their choice as long as the Type resists the elemental Type of the Move it last took damage from until the end of the encounter. Replace all other Types.,,,,,,,,"Self, 1 Target",Beauty - 1d4 - Catching Up,
0,Copycat,Effect,Normal,Center,Ranged (15),, 1 Target,,0,-,Use the Move the target has used on their last turn. You may choose new targets for the Move. Copycat cannot miss.,,,,,,,,"Ranged (15), 1 Target",Cool - None - Attention Grabber,
0,Covet,Physical,Normal,Battle,Melee,, 1 Target,,2,2d10+8,"Covet takes the target’s held item and attaches it to Covet’s user, if the user is not holding anything.",,,,,,,,"Melee, 1 Target",Cute - None - Attention Grabber,
0,Crush Grip,Physical,Normal,Battle,Melee,, 1 Target,,2,5d12+18,"For every 10% the target is below their full HP, Crush Grip’s Damage Dice Roll is reduced by 1d12 to a minimum of 18.",,,,,,,,"Melee, 1 Target",Tough - 2d4 - Final Appeal,
0,Cut,Physical,Normal,At-Will,Melee,, 1 Target,,3,2d8+6,-,,,,,,,,"Melee, 1 Target",Cool - 3d4 - No Effect,
0,Defense Curl,Effect,Normal,At-Will,Self,, No Target,,0,-,"Defense Curl raises the user’s Defense 1 Combat Stage. If the user uses the Move Ice Ball or Rollout later in the encounter without having been switched out, each hit deals an additional 1d12+4 during Damage Dice Roll. The extra damage bonus for Ice Ball or Rollout does not stack.",,,,,,,,"Self, No Target",Cute - 2d4 - Hold That Thought,
0,Disable,Effect,Normal,EOT,Ranged (10),, 1 Target,,2,-,"Name a Move. For the remainder of the encounter, the target may not use that Move; the Move is considered Disabled. A target may not have more then 1 Move Disabled, if a new move is Disabled, the last Disabled Move is no longer Disabled.",,,,,,,,"Ranged (10), 1 Target",Smart - 2d4 - Excitement,
0,Double Team,Effect,Normal,Center,Self,, No Target,,0,-,"The user makes three copies of themselves and places them into the encounter adjacent to the user. The user must place some sign under the token of the original copy to mark it as the original. If a copy is hit by a damaging Move, it is destroyed. If the original is hit by a damaging Move, all copies are destroyed. Any copy can perform a Move but the user is still only allowed one Move per turn. All copies may shift each turn. When the user and its copies are targeted by a Move, foes must roll +2 during Accuracy Check to hit for the remainder of the encounter. When a copy disappears, the user loses 1d6 HP. Do not apply weakness or resistance to HP lost. Do not apply stats to HP lost.",,,,,,,,"Self, No Target",Cool - 2d4 - Reliable,
0,Echoed Voice,Special,Normal,At-Will,Ranged (10),, 1 Target,,2,1d12+6,"For every consecutive use of Echoed Voice, add 1d12 to its Damage Dice Roll to a maximum of 6d12+6. Consecutive uses of Echoed Voice can be used across different Pokemon. If Echoed Voice is not used at least once every turn, the “consecutive uses” of Echoed Voice are reset.",,,,,,,,"Ranged (10), 1 Target",Smart - 2d4 - Reliable,
0,Encore,Effect,Normal,Center,Ranged (10),, 1 Target,,2,-,"The target must use the same Move that it most recently used for the next 1d2+1 turns. If the Frequency of the move doesn’t allow the Move to be used so often, the target instead cannot use a Move.",,,,,,,,"Ranged (10), 1 Target",Cute - 1d4 - Good Show!,
0,Entrainment,Effect,Normal,Battle,Ranged (10),, 1 Target,,2,-,Entrainment changes one of the target’s abilities into one Ability that the user has for 1d4+1 turns.,,,,,,,,"Ranged (10), 1 Target",Cute - 1d4 - Catching Up,
0,Fa?ade,Physical,Normal,EOT,Melee ,, 1 Target,,2,3d8+10,"If the user is afflicted with a Status effect, use 5d12+22 instead for Damage Dice Roll. If the user is afflicted with a Status effect, Fa?ade’s Frequency drops (EOT to Battle or At-Will to EOT).",,,,,,,,"Melee , 1 Target",Cute - 2d4 - Final Appeal,
0,Flail,Physical,Normal,EOT,Melee,, 1 Target,,2,See Effect,"If the user has more than 70% of its total HP, use 1d10+5 for Damage Dice Roll. If the user has more than 36% of its total HP, use 2d10+10. If the user has more than 21% of its total HP, use 3d10+10. If the user has more than 6% of its total HP, use 4d10+10. If the user has 1-5% of its total HP, use 5d10+20",,,,,,,,"Melee, 1 Target",Cute - 2d4 - Final Appeal,
0,Foresight,Effect,Normal,At-Will,Self,, No Target,,0,-,The user’s Normal-Type and Fighting-Type Moves can now hit and affect Ghost-Type targets. Foresight’s user is unaffected by the effects of Moves which make them have to roll higher during Accuracy Checks to hit. Targets may not use their Speed stat to modify Accuracy Checks. Foresight’s user can identify the real target using Double Team.,,,,,,,,"Self, No Target",Smart - 1d4 - Good Show!,
0,Frustration,Physical,Normal,Battle,Melee,, 1 Target,,2,4d12+16,The user may only use Frustration if its Loyalty is level 0 or 1.,,,,,,,,"Melee, 1 Target",Cute - 2d4 - Round Ender,
0,Glare,Effect,Normal,At-Will,Ranged (5),, 1 Target,,3,-,Glare Paralyzes the target. Glare’s user may not successfully use Glare more then three times per encounter.,,,,,,,,"Ranged (5), 1 Target",Tough - 2d4 - Excitement,
0,Growth,Effect,Normal,At-Will,Self,, No Target,,0,-,"Raise the user’s Attack 1 Combat Stage and raise the user’s Special Attack 1 Combat Stage. If it is Sunny, double the amount of Combat Stages gained. *Grants: Inflatable",,,,,,,,"Self, No Target",Beauty - None - Get Ready!,
0,Guillotine,Effect,Normal,Center,Melee,, 1 Target,,15,-,The target is set to 0 HP.,,,,,,,,"Melee, 1 Target",Cool - None - Big Show,
0,Harden,Effect,Normal,At-Will,Self,, No Target,,0,-,Raise the user’s Defense 1 Combat Stage.,,,,,,,,"Self, No Target",Tough - 2d4 - Hold That Thought,
0,Helping Hand,Effect,Normal,EOT,Melee,, 1 Target,,0,-,The ally targeted with Helping Hand will have their next Move deal an additional 1d20 if the Move has a Damage Dice Roll. Helping Hand cannot miss.,,,,,,,,"Melee, 1 Target",Smart - 1d4 - Good Show!,
0,Horn Drill,Effect,Normal,Center,Melee,, 1 Target,,15,-,The target is set to 0 HP.,,,,,,,,"Melee, 1 Target",Cool - None - Big Show,
0,Howl,Effect,Normal,At-Will,Self,, No Target,,0,-,Raise the user’s Attack 1 Combat stage.,,,,,,,,"Self, No Target",Cool - None - Get Ready!,
0,Hyper Fang,Physical,Normal,EOT,Melee,, 1 Target,,4,3d10+12,Hyper Fang Flinches the target on 19-20 during Accuracy Check.,,,,19,,Flinches,,"Melee, 1 Target",Cool - 2d4 - Round Ender,
0,Leer,Effect,Normal,At-Will,Ranged (5),, 1 Target,,2,-,The target’s Defense is lowered 1 Combat Stage.,,,,,,,,"Ranged (5), 1 Target",Cool - 2d4 - Excitement,
0,Lock-On,Effect,Normal,Center,Ranged (25),, 1 Target,,0,-,"The target is Locked-On. The next Move that the User uses against the Target that requires an Accuracy Check cannot miss. Lock-On''s effect, on both the User and Target, can be affected by Baton Pass.",,,,,,,,"Ranged (25), 1 Target",Smart - 1d4 - Good Show!,
0,Lovely Kiss,Effect,Normal,Battle,Melee,, 1 Target,,2,-,The target falls Asleep.,,,,,,,,"Melee, 1 Target",Beauty - 2d4 - Excitement,
0,Mean Look,Effect,Normal,Battle,Ranged (6),, 1 Target,,0,-,"The target may not flee or be switched until it is knocked out, for the remainder of the encounter.",,,,,,,,"Ranged (6), 1 Target",Beauty - 2d4 - Unsettling,
0,Mega Punch,Physical,Normal,EOT,Melee,, 1 Target,,4,3d10+12,-,,,,,,,,"Melee, 1 Target",Tough - 2d4 - Round Ender,
0,Metronome,Effect,Normal,Battle,Self,, No Target,,0,-,"Metronome randomly uses any other Move except for After You, Assist, Bestow, Copycat, Counter, Covet, Destiny Bond, Detect, Endure, Feint, Focus Punch, Follow Me, Helping Hand, Metronome, Me First, Mimic, Mirror Coat, Mirror Move, Protect, Quash, Quick Guard, Rage Powder, Sketch, Sleep Talk, Snatch, Snore, Switcheroo, Thief, Transform, Trick, Wide Guard. The GM helps to pick the random Move.",,,,,,,,"Self, No Target",Cute - 2d4 - Scrambler,
0,Milk Drink,Effect,Normal,Center,Melee,, 1 Target,,0,-,The target regains HP equal to half of its full HP. The user may target themselves with Milk Drink.,,,,,,,,"Melee, 1 Target",Cute - None - Reflective Appeal,
0,Mimic,Effect,Normal,Battle,Ranged (15),, 1 Target,,0,-,"Choose a Move that the target has used during the encounter. For the remainder of the encounter, that Move replaces Mimic on the user’s Move List. Mimic cannot miss.",,,,,,,,"Ranged (15), 1 Target",Cute - None - Attention Grabber,
0,Mind Reader,Effect,Normal,Center,Ranged (10),, 1 Target,,0,-,"The target is Locked-On. The next Move that the User uses against the Target that requires an Accuracy Check cannot miss. Mind Reader''s effect, on both the User and Target, can be affected by Baton Pass.",,,,,,,,"Ranged (10), 1 Target",Smart - 1d4 - Good Show!,
0,Minimize,Effect,Normal,Center,Self,, No Target,,0,-,Foes need an additional +4 during Accuracy Check to hit Minimize’s user and the user’s size is Small for the remainder of the encounter. *Grants: Shrinkable,,,,,,,,"Self, No Target",Cute - 2d4 - Hold That Thought,
0,Moonlight,Effect,Normal,Center,Self,, No Target,,0,-,"The user regains HP equal to half of its full HP. If it is Sunny, the user gains 2/3 of its full HP. If it is Rainy, Sand Storming or Hailing the user gains ¼ of their full HP.",,,,,,,,"Self, No Target",Beauty - None - Reflective Appeal,
0,Morning Sun,Effect,Normal,Center,Self,, No Target,,0,-,"The user regains HP equal to half of its full HP. If it is Sunny, the user gains 2/3 of its full HP. If it is Rainy, Sand Storming or Hailing the user gains ¼ of their full HP.",,,,,,,,"Self, No Target",Beauty - None - Reflective Appeal,
0,Nature Power,Effect,Normal,EOT,Self,, No Target,,See Effect,,"Nature Power uses a Move defined by Environ. If the Move’s Frequency is Battle or Center, Nature Power may not be used for the remainder of the encounter. *Grants: Sprouter",,,,,,,,"Self, No Target",Beauty - None - Reflective Appeal,
0,Odor Sleuth,Effect,Normal,At-Will,Ranged,, 1 Target,,0,-,The user’s Normal-Type and Fighting-Type Moves can now hit and affect Ghost-Type targets. Odor Sleuth’s user is unaffected by the effects of Moves which make them have to roll higher during Accuracy Checks to hit. Targets may not use their Speed stat to modify Accuracy Checks. Odor Sleuth’s user can identify the real target using Double Team. *Grants: Tracker,,,,,,,,"Ranged, 1 Target",Smart - 1d4 - Good Show!,
0,Pain Split,Effect,Normal,Battle,Ranged (4),, 1 Target,,0,-,"Add the user’s and the target’s current HP together and divide the value by 2, calling the result X. The user and target’s HP are set to X. If X exceeds a target’s or user’s full HP, the excess is ignored and they are set to full HP.",,,,,,,,"Ranged (4), 1 Target",Smart - 2d4 - Unsettling,
0,Pay Day,Physical,Normal,Center,Ranged (8),, 1 Target,,2,1d12+6,"Pay Day scatters metal coins equal in value to 1d8 times the user’s level. If it is a trainer battle, the winner of the battle gets to pick up the coins.",,,,,,,,"Ranged (8), 1 Target",Smart - 1d4 - Catching Up,
0,Pound,Physical,Normal,At-Will,Melee,, 1 Target,,2,1d12+6,-,,,,,,,,"Melee, 1 Target",Tough - 3d4 - No Effect,
0,Present,Physical,Normal,EOT,Ranged (8),, 1 Target,,3,See Effect,"Roll 1d4. On a result of 1, use 1d10+10 for Present’s Damage Dice Roll; on a result of 2, use 2d10+10; on a result of 3, use 3d10+10; on a result of 4 the target is healed 65 HP.",,,,,,,,"Ranged (8), 1 Target",Cute - None - Inversed Appeal,
0,Psych Up,Effect,Normal,Battle,Ranged (10),, 1 Target,,0,-,The user’s Combat Stages are changed to match the target’s Combat Stages. Psych Up cannot miss.,,,,,,,,"Ranged (10), 1 Target",Smart - None - Get Ready!,
0,Rapid Spin,Physical,Normal,At-Will,Melee,, 1 Target,,2,1d6+3,"On hit, Rapid Spin destroys Hazards within 5 meters, removes Leech Seeds, and removes the user’s Trapped status.",,,,,,,,"Melee, 1 Target",Cool - 2d4 - Round Starter,
0,Razor Wind,Special,Normal,Battle,Ranged (15),, 1 Target,,2,3d10+12,"Once you declare the use of Razor Wind, the user’s turn ends. On its next turn, the user may shift and use Razor Wind’s damage. Razor Wind is a Critical Hit on 18-20 during Accuracy Check.",,,,,,,,"Ranged (15), 1 Target",Cool - 1d4 - Special Attention,
0,Recover,Effect,Normal,Center,Self,, No Target,,0,-,The user regains HP equal to half of its full HP.,,,,,,,,"Self, No Target",Smart - None - Reflective Appeal,
0,Recycle,Effect,Normal,Center,Self,, No Target,,0,-,The effect of a consumable item used earlier in the encounter is used again as if it had not been destroyed. The item is still gone.,,,,,,,,"Self, No Target",Smart - None - Attention Grabber,
0,Reflect Type,Effect,Normal,Battle,Ranged (10),, 1 Target,,2,-,Reflect Type changes one of the user’s Types into one Type of your choice that the target has for 1d4+1 turns.,,,,,,,,"Ranged (10), 1 Target",Beauty - None - Attention Grabber,
0,Refresh,Effect,Normal,Battle,Self,, No Target,,0,-,The user is cured of all Status ailments.,,,,,,,,"Self, No Target",Cute - None - Reflective Appeal,
0,Retaliate,Physical,Normal,Center,Melee,, 1 Target,,2,3d8+10,Retaliate deals 6d12+22 instead for Damage Dice Roll if an ally has been lowered to 0 HP or less by the target’s Moves (or Features) during the current round of combat or during the last round of combat.,,,,,,,,"Melee, 1 Target",Cool - 3d4 - No Effect,
0,Return,Physical,Normal,EOT,Melee,, 1 Target,,2,4d12+16,The user may only use Return if its Loyalty is 3 or 4.,,,,,,,,"Melee, 1 Target",Cute - 1d4 - Round Starter,
0,Roar,Effect,Normal,Battle,Ranged (6),, 1 Target,,11,-,"The target flees away from the user 15 meters, ignoring Speed Capabilities, if terrain allows. The target may not use Moves for 4 rounds. During a trainer battle, the target’s owner must recall the fleeing target and replace them.",,,,,,,,"Ranged (6), 1 Target",Cool - 2d4 - Excitement,
0,Scary Face,Effect,Normal,EOT,Ranged (6),, 1 Target,,2,-,The target’s Speed is lowered 2 Combat Stages.,,,,,,,,"Ranged (6), 1 Target",Tough - 2d4 - Slow Set,
0,Sharpen,Effect,Normal,At-Will,Self,, 1 Target,,0,-,Raise the user’s Attack 1 Combat Stage.,,,,,,,,"Self, 1 Target",Cute - None - Get Ready!,
0,Shell Smash,Effect,Normal,Center,Self,, No Target,,0,-,"Raise the user’s Attack 2 Combat Stages, raise the user’s Special Attack 2 Combat Stages and raise the user’s Speed 2 Combat Stages Lower the user’s Defense 1 Combat Stage and lower the user’s Special Defense 1 Combat Stage.",,,,,,,,"Self, No Target",Tough - None - Get Ready!,
0,Simple Beam,Effect,Normal,Battle,Ranged (7),, 1 Target,,2,-,Simple Beam changes one of the target’s abilities to Simple for the remainder of the encounter.,,,,,,,,"Ranged (7), 1 Target",Beauty - 3d4 - No Effect,
0,Sketch,Effect,Normal,Center,Ranged (25),, 1 Target,,0,-,"Sketch cannot miss. Once Sketch has been used, remove Sketch from the user’s Move list. The last Move that the target used is added to the user’s Move list permanently. Sketch may not be Interrupted or Intercepted.",,,,,,,,"Ranged (25), 1 Target",Smart - 1d4 - Catching Up,
0,Slack Off,Effect,Normal,Center,Self,, No Target,,0,-,The user regains HP equal to half of its full HP.,,,,,,,,"Self, No Target",Cute - None - Reflective Appeal,
0,Sleep Talk,Effect,Normal,Battle,Self,, No Target,,0,-,"The user randomly uses one of their other Moves, ignoring Frequencies. Sleep Talk can only be used while the user is Asleep.",,,,,,,,"Self, No Target",Cute - 3d4 - No Effect,
0,SmellingSalt,Physical,Normal,Battle,Melee,, 1 Target,,2,2d10+8,"If the target is Paralyzed, SmellingSalt does 4d12+16 instead for Damage Dice Roll and cures the target of Paralysis.",,,,,,,,"Melee, 1 Target",Smart - None - Unsettling,
